,lastName,firstName,Site,Text,Rating,URL
98,Finley,Allysia,wsj,"In the New York Republican primary on Tuesday, Donald Trump needs Long Island to come in strong for him. Ted Cruz and John Kasich need to over-perform in New York City and upstate to limit the front-runner’s delegate haul.

Why? Because of the intricacies of New York’s closed “winner takes most” Republican primary. Three delegates per congressional district (81 total) and 11 statewide are awarded. A candidate who wins a majority in any district or statewide captures all of the delegates. Otherwise, the district winner nets two and the second-place finisher receives one; statewide delegates are distributed proportionally. To pick up any delegates, a candidate must clear 20%.

The Real Clear Politics poll average in recent days had Mr. Trump (53%) well ahead of John Kasich (23%) and Ted Cruz (18%). Mr. Trump could make a clean sweep, but to grab the 11 statewide delegates by winning an overall majority he would likely have to rack up large margins in Long Island’s four congressional districts. That’s where a quarter of the state’s 2.7 million registered Republican voters reside. He will need to compensate for his relatively weaker support in the Big Apple and upstate.

Both Messrs. Kasich and Cruz have a shared interest in preventing the front-runner from clinching a majority. But the Texas senator and Ohio governor are also competing head-on for second place in upstate and western New York. Mr. Cruz especially needs to boost his support in these Republican-rich areas to ensure that he picks up some statewide delegates in case Mr. Trump doesn’t win a majority.

Most polls have Messrs. Kasich and Cruz running even in these regions, with Mr. Trump running just below 50%. Mr. Kasich performs better than Mr. Cruz in New York City and its suburbs, where there are fewer Republican evangelicals and more moderates. Last week a Siena College Research poll showed Mr. Kasich leading Mr. Cruz 32%-10% in the suburbs and 22%-19% in the city.",2,http://www.wsj.com/articles/gop-delegate-hunting-strategies-for-the-new-york-primary-1461022745
99,Finley,Allysia,wsj,"Although El Niño has increased the snowpack in the Sierra Nevadas, the Golden State’s historic drought isn’t over. Yet the Obama administration has decided to block a privately financed project that could supply water to 400,000 Californians, even though the project has been approved by an alphabet soup of state and local agencies. The result will be to trap vast amounts of a precious resource beneath the Mojave Desert. Is water the new fossil fuel?

This tale of political and regulatory obstructionism begins in 1998, when Cadiz Inc., a Los Angeles-based company, developed plans for a groundwater bank and well-field on 70 square miles of private land overlying the base of the Mojave’s massive Fenner Valley and Orange Blossom Wash watersheds. Over centuries the aquifers there have amassed as much as 34 million acre feet of water, enough to sustain all of California’s households for several years.

However, tens of thousands of acre feet percolate into salty dry lakes and evaporate each year. Cadiz proposed capturing and exporting the groundwater to Southern California residents. The Cadiz Valley Water Conservation, Recovery and Storage Project could also help store occasional excess flows from the Colorado River that would otherwise drain to the Pacific Ocean.

Water experts such as those at the Public Policy Institute of California have recommended using groundwater banks to recharge aquifers during wet years and expand the state’s storage capacity. Relative to dams, storing water underground reduces evaporation and environmental harm.

None of this mattered to various green lobbies and California Sen. Dianne Feinstein, who complained that the water project would deplete mountain springs and harm wildlife. But environmental reviews by hydrogeologists confirm that the nearest spring—located 11 miles away and 1,000 feet above the aquifer—would not be affected. Nor would fauna, which don’t rely on groundwater. After an exhaustive review, the U.S. Interior Department approved the project in 2002, but Sen. Feinstein maintained her opposition.",2,http://www.wsj.com/articles/trying-to-get-water-to-california-but-torpedoed-by-regulators-1460154453
100,Finley,Allysia,wsj,"Five years ago Jerry Brown arrived in Sacramento for a second turn as governor promising government restraint. Yet he has fallen victim to Sacramento syndrome, the phenomena in which Democratic politicians get taken hostage by labor unions and begin to identify with their captors.

On Monday Mr. Brown signed legislation raising California’s minimum wage to $15 an hour by 2022, from $10. The bill also gives in-house health-care workers three days of sick leave annually. “Economically, minimum wages may not make sense,” he noted. But “morally and socially and politically, they make every sense because it binds the community together and makes sure that parents can take care of their kids in a much more satisfactory way.”

That assessment—franker than you usually hear from the left—leaves out perhaps the most important angle of the minimum-wage increase in California: It brings together the state’s Democratic caucus, which has recently experienced fissures on environmental regulation, as well as race-based preferences in college admissions. Only two Democrats in California’s legislature voted against the minimum-wage bill.

Democrats claim that raising the minimum wage to $15 an hour will help one-third of California workers, but the real beneficiaries will be labor groups. Increasing the minimum wage could make it easier for unions to convince workers in lower-paying industries to fork over a share of their paycheck for union dues. It will also jack up the “prevailing wage,” which is used as a pay benchmark in collective bargaining and in construction-project labor agreements.

But millions of workers—including more than 99% of farmworkers and food-preparation and service employees who earn less than $15 an hour—may see their hours reduced, if they keep their jobs, as employers automate work and use other means to control labor costs.",2,http://www.wsj.com/articles/big-labors-maximum-leverage-in-california-1459965934
101,Finley,Allysia,linkis,"Central Florida Muslims to Protest Donald Trump Rally in Orlando - 90.7 WMFE As thousands of Donald Trump supporters rally inside Orlando’s CFE Arena tomorrow, people are expected to protest the Republican presidential front runner outside. 90.7’s Renata Sago reports, it’s …

Former Anti-Defamation League director calls Donald Trump hand-raising an intentionally 'fascist gesture' Former Anti-Defamation League Director Abe Foxman slammed Donald Trump for having supporters at a rally Saturday raise their right hands in an intentionally ""fascist gesture."" ""He is smart enough — he always tells us how smart he is — to know the images that this evokes,"" Foxman told The Times of...

Donald Trump says it's 'ridiculous' to compare his pledge to a Nazi salute (w/video) | Tampa Bay Times Within minutes of Donald Trump asking thousands of his supporters at a rally in Orlando on Saturday afternoon to raise their right hands and ""solemnly swear"" to vote for him, the comparisons were being made.

(Video) Tamar Braxton Speaks On Donald Trump's Lack Of Respect For African-American People - In Flex We Trust Tamar had a lot to say about Donald Trump. The other day Trump reportedly threw out Black Lives Matters supporters from his rally. Kayy: Instagram || Twitter Tamar posted her opinion from her show “The Real” on her Instagram. She captioned the video, “We were all so Bothered from the tape we saw...",2,http://linkis.com/wsj.com/What_His_Believers_S.html
102,Finley,Allysia,wsj,"Orlando, Fla.

It’s a warm, sunny Saturday afternoon. More than 10,000 people have gathered here at the University of Central Florida’s CFE Arena—one mother and her high-school son had driven five hours Friday evening—to hear Donald Trump speechify.

The crowd, a sea of red, white and blue, waves placards that say “The Silent Majority Stands with Donald Trump.” Many have donned “Make America Great Again” trucker caps and “Trump 2016” T-shirts. At a bazaar outside, vendors hawk unofficial Trump merchandise, such as shirts with the candidate’s face superimposed on Superman.

The depth and range of Mr. Trump’s support has been reflected in polls and election exit surveys, which generally show him leading the Republican field among voters of all ages, and all levels of education and income. In Mr. Trump, many GOP primary voters have found a sort of messiah—or false prophet if you ask his opponents—who promises to restore American leadership and strength in the world.

“The country is a mess, and he’s the only one who can help us,” says Susan Muchacho, a retired woman who attended the rally with her brother. Kori Duval, an African-American mother of two who recalls the Reagan and both Bush presidencies fondly, shares similar sentiments: “He will make America a country that other countries will look to again for support.”",2,http://www.wsj.com/articles/what-his-believers-see-in-donald-trump-1457478466
103,Finley,Allysia,wsj,"Ted Cruz miscalculated by believing that tagging Marco Rubio with the scarlet word “amnesty” would nip the Florida senator’s ascent in South Carolina. However, the lesson Mr. Cruz seems to have drawn from his disappointing third-place finish is that he didn’t play the restrictionist card enough.

So now he’s trying to trump Donald Trump on immigration. This isn’t a winning strategy, but it may reflect an insular Cruz campaign that is struggling to convey a broader vision. In an interview on Monday night with Bill O’Reilly on Fox News, the Texas senator declared that he would use Immigration and Customs Enforcement (ICE) to round up and deport all 12 million immigrants in the U.S. illegally, no exceptions. “That’s what ICE exists for. We have law enforcement who looks for people who are violating the law and deports them,” he said.

If “Tommy O’Malley from County Cork in Ireland is over here and he overstays his visa and he has got a couple of kids and he settled into Long Island,” Mr. O’Reilly pressed, would a President Cruz “send the feds to his house, take him out and put him on a plane back to Ireland?” Mr. Cruz replied: “You better believe that.”

Then he added:

“Donald says once he deports them, he would let them back in as citizens. I will not—and for anyone who is concerned about—do not want to see wages driven down. And, I think Donald Trump and Marco Rubio are wrong to drive down wages and take away Americans’ jobs by giving 12 million people here legally U.S. citizenship. That is not consistent with rule of law.”",2,http://www.wsj.com/articles/cruzs-immigration-misfire-1456335513
104,Finley,Allysia,wsj,"Ted Cruz likes to boast that he successfully defended the constitutionality of the Texas Ten Commandments monument before the U.S. Supreme Court. The former state solicitor general therefore should be familiar with the Ninth Commandment: Thou shalt not bear false witness against thy neighbor.

At the Faith and Family Presidential Forum in Greenville, S.C., last Friday, Mr. Cruz claimed that Marco Rubio didn’t support Congress using its “constitutional authority to defund Planned Parenthood.” The Texas senator insisted that Republicans “could have defunded Planned Parenthood in the wake” of cringe-inducing undercover videos that captured doctors discussing the business of trading in aborted fetal parts.

“But too many Republicans in Washington, especially leadership, were afraid to stand and fight,” Mr. Cruz declared. “Marco Rubio has spoken out about Planned Parenthood. But when these videos came out, I stood with millions of Americans calling on Republican leadership to use the power of Congress to defund Planned Parenthood and to cut off the money. And Marco stood up and said: ‘No, we shouldn’t.’ ”

This narrative distorts legislative history and Mr. Rubio’s record. After the videos surfaced, both senators backed stand-alone legislation to defund Planned Parenthood and channel government money to alternative women’s health-care programs. While the bill failed to draw enough votes to overcome a filibuster, it had the virtue of putting Senate Democrats on the record supporting the organization’s ghastly practices.

This wasn’t enough for Mr. Cruz, who then tried to shoehorn an amendment to defund Planned Parenthood into a continuing resolution—a strategy that risked a government shutdown reprising his futile crusade in 2013 to repeal ObamaCare. A government shutdown would have threatened the GOP’s Senate majority as well as its White House prospects and thereby hurt the pro-life cause.",2,http://www.wsj.com/articles/cruzs-bad-faith-blast-at-rubio-1455751257
105,Finley,Allysia,wsj,"The death of Supreme Court Justice Antonin Scalia has raised the stakes of the presidential election. If there is a silver lining, it’s that maybe conservatives will finally sober up and stop indulging their self-destructive impulse to choose the “most conservative” candidate or the one with no internal censor (or compass). They may finally realize how important electability is—and take a fresh look at Marco Rubio.

After an uninspiring performance in New Hampshire, the Florida senator used the South Carolina debate on Saturday as a mulligan to dispel criticisms that he is too callow and glib. While discussing immigration and foreign threats, Mr. Rubio came across as confident and capable without sounding robotic.

At the end of the night, Ted Cruz and Donald Trump were the ones looking juvenile after they engaged in a playground game of “liar, liar.” Mr. Trump sounded as uninformed as usual, though his supporters may not care. He had no solution for out-of-control entitlement spending other than promising, as so many politicians have before him, to eliminate waste, fraud and abuse. His harangue against trade deals and endorsement of an exit tax for companies that move abroad showed a shaky grasp of economics.

Unlike the front-runners, Mr. Rubio projected hope. Recalling the election of 1980, he noted that Americans “were scared about what kind of country their children were going to live in and inherit. And yet somehow Ronald Reagan was able to instill in our nation and in our people a sense of optimism. And he turned America around because of that vision and ultimately because of that leadership.”

Ronald Reagan aside, Mr. Rubio’s chiaroscuro contrasting the dark present with a bright future seems more to echo John F. Kennedy, who notably was also a youthful senator when he sought the Democratic nomination in 1960. In his acceptance speech at the convention, Kennedy said: “We are not here to curse the darkness, but to light the candle that can guide us through that darkness to a safe and sane future.” There are other similarities. As with JFK, some voters don’t take Mr. Rubio seriously because of his boyish good looks. A new Cruz ad mocks him as “just a pretty face.”",2,http://www.wsj.com/articles/more-essential-than-ever-gop-electability-1455572580
106,Finley,Allysia,wsj,"Des Moines, Iowa

‘Super PACs have got to go! That’s why Bernie tells them no!” Hundreds of college students and plenty of their instructors chant while waving “Free College Tuition” and “A Future to Believe In” placards that were distributed before the rally at Iowa State University. A “Bernie ‘Not for Sale’ ” T-shirt costs $25. A cursory scan of the room counted one.

This army of Bernie Sanders college recruits may not be formally organized, but it claps, stomps and shouts in unison. “Hey, hey, ho, ho, the oligarchy has to go!”

Iowa State University would be hard-pressed to fill its Stephens Auditorium, whose 1,500-seat orchestra is nearly packed to capacity, for a football pep rally. But the 74-year-old socialist senator from Vermont is better than a rock star. He’s a self-styled revolutionary.",2,http://www.wsj.com/articles/children-of-the-corn-vs-hillarys-female-army-1453938872
107,Finley,Allysia,wsj,"Under what circumstances is a gambling racket legal? When the bookie is government.

The Powerball jackpot, which is administered by a conglomeration of dozens of state lottery associations, is expected to hit $1.5 billion by the Wednesday-night drawing. That fabulous-sounding prize isn’t close to what the winner will take home.

The jackpot’s cash value is $930 million for a lump-sum payment. The total gets to $1.5 billion only if you opt for the “guaranteed” annuity paid out over 29 years.

The money for the annuity is invested in ultra-low-yield, U.S. government-backed securities, so unless you want to finance the U.S. government’s growing debt, you’d be better off taking the $930 million lump sum. Or what’s left of it after the taxman wades in. Assuming there’s a winner for this drawing—not a done deal, since the odds of hitting the right number are 1 in 292.2 million—the actual lump-sum payout will be closer to $475 million after Uncle Sam and state governments take their cuts.

The top marginal federal income-tax rate is 39.6%. You’ll be dunned 52.3% if you live in New York City, 49.5% in Oregon. The good news is that neither California, where the top marginal rate is 13.3%, nor Pennsylvania tax prize money from tickets bought in their states. Winners who live in zero-income-tax states Texas, Tennessee, Florida, South Dakota, Wyoming and Washington could also save a bundle.",2,http://www.wsj.com/articles/playing-government-powerball-1452641896
108,Finley,Allysia,realclearpolitics,"Earlier this month California Gov. Jerry Brown promised to cut greenhouse-gas emissions to 80% below 1990 levels by 2050. This goal will be nearly impossible to achieve with California’s current population, projected to grow by 30% over the next 35 years to 50 million. So ecovangelists are trying to block any economic development that could help support more people.",2,http://www.realclearpolitics.com/2015/12/28/go_live_elsewhere_we039re_cutting_carbon_here_372759.html
109,Finley,Allysia,wsj,"Earlier this month California Gov. Jerry Brown promised to cut greenhouse-gas emissions to 80% below 1990 levels by 2050. This goal will be nearly impossible to achieve with California’s current population, projected to grow by 30% over the next 35 years to 50 million. So ecovangelists are trying to block any economic development that could help support more people.

The Newhall Ranch project in north Los Angeles County, which aims to provide housing for nearly 60,000 people as well as tens of thousands of jobs at stores, schools and recreational centers, is the most recent target. With energy-efficient lighting, comprehensive recycling, bike trails and drought-tolerant landscaping, the 12,000-acre planned community would be a green Levittown. But the proposed development—one of the biggest in state history—has been under siege from its inception in 1994 by environmental activists.

The California Supreme Court recently rejected Newhall’s final environmental-impact report. The court’s legally nebulous decision could delay construction for years—and cast a pall over future development.

Newhall’s report, which the Department of Fish and Wildlife approved in 2010, was more than 5,000 pages, with hundreds of pages dedicated to analyzing its greenhouse-gas emissions as required by recent regulatory amendments to the 1970 California Environmental Quality Act (CEQA). The state wildlife agency projected that Newhall would reduce greenhouse-gas emissions 31% by 2020 relative to the California Air Resources Board’s 2008 “baseline” model. This was a larger reduction than the 29% cut that the board has mandated statewide.

The report also included measures for the developer to restore habitat for species potentially affected by the development, such as the coast horned lizard and Townsend’s big-eared bat. U.S. Fish and Wildlife Service officials would move any unarmored threespine stickleback—a tiny fish protected under state and federal law—out of harm’s way.",2,http://www.wsj.com/articles/go-live-elsewhere-were-cutting-carbon-here-1451259617
110,Finley,Allysia,wsj,"Tustin, Calif.

The supermarkets that anchor the strip malls of Southern California’s suburbs are nearly as commonplace as public schools. And they rise and fold in an intensely competitive marketplace.

Case in point: Haggen Food & Pharmacy. The company filed for chapter 11 bankruptcy in September and said it would close 127 of its 164 stores, including all of those it recently acquired from Safeway and Albertsons after those two chains merged in January. The bankruptcy came a mere six months after Haggen’s arrival in Southern California.

Consumers here are used to rapid change in the supermarket landscape, where new entrants frequently run out competitors. This change usually benefits consumers by producing lower prices and more options. But Haggen’s failure is a tale of how misconceived government intervention in markets backfired.

In March 2014, Safeway and Albertsons announced plans to merge their 2,400 stores, some of which operate under alternate brands. As with most mergers, the goal was to produce efficiencies from scale and increase negotiating leverage with suppliers. Albertsons CEO Bob Miller argued that the cost savings would help the companies stay competitive with Kroger, the country’s largest grocery retailer, as well as with warehouse stores, specialty grocers and discounters. Even dollar stores nowadays sell produce and dairy.

For example, within a few miles of one Albertsons in Tustin, a city in Orange County, there’s a Trader Joe’s, a Ralphs (Kroger), a Stater Brothers, a Sprouts Farmers Market, a Dollar Tree and two converted Haggens.

Margins in the supermarket business typically range from 1% to 2%, so minimizing overhead and labor costs is imperative. However, union collective-bargaining agreements drive up the price of labor. Supermarkets like Albertsons are struggling to compete with nonunion shops like Wal-Mart, Trader Joe’s, Whole Foods and even German upstart Aldi—which plans to open 45 stores in California next year.

In January the Federal Trade Commission threatened to block the $9.2 billion merger unless Albertsons and Safeway agreed to divest 168 stores across the West. The FTC opined that the merger would significantly reduce competition in 130 local markets and “increase the likelihood that the prices of food, groceries, or services will increase, and that the quality and selection” would decrease.

To reach this absurd conclusion, the agency leaned on the Herfindahl-Hirschman Index, a simplistic measure of market concentration calculated in this case for each geographic area. The FTC ignored that many consumers shop for groceries near where they work or their children play soccer, not just in their home neighborhoods. The agency also ignored warehouse, specialty or discount stores as competitors to supermarkets, though they may present these retailers with the biggest threat because of their lower prices.

In January the FTC brokered the sale of 146 Safeway and Albertsons stores to Haggen, which at the time operated only 18 stores in the Pacific Northwest. The FTC also required that the store conversions take place within six months. Although not an explicit condition of the deal, Haggen agreed to honor existing collective-bargaining agreements so that workers at the converted stores maintained their seniority, pay and benefits.

“The proposed buyers appear to be highly suitable purchasers,” the FTC claimed, “and are well positioned to enter the relevant geographic markets and prevent the increase in market concentration and likely competitive harm that otherwise would have resulted from the Acquisition.” The agency appointed a monitor to oversee the store conversions.

By midsummer Haggen had grown ninefold and increased its workforce by 400%, but Southern California grocery shoppers were grumbling to the press about higher prices at Haggen stores. Haggen blamed Albertsons for allegedly providing inaccurate pricing data.

The bigger problem seems to be that the small Northwestern chain expanded too fast into foreign territory and could not cut its labor costs enough to stay competitive. In August, Haggen announced it would close more than two dozen stores, presaging its bankruptcy filing on Sept. 8.

The United Food and Commercial Workers is now blaming a “profit-hungry Wall Street investor”—Comvest Partners owns a majority of Haggen shares—for the tumultuous bankruptcy. Last week a bankruptcy court approved the sale of three dozen Haggen stores to Gelson’s and Smart & Final for $92 million. Another 55 stores that were put up for auction fetched $47 million.

In August Democrats in Sacramento sought to assist the union by passing a law—which the California Chamber of Commerce deemed a “job killer”— that would in effect require new supermarket owners to maintain the previous operators’ workforce and collective-bargaining agreements. But it’s unclear whether this law would apply after a bankruptcy fire sale. Like other contracts, labor agreements can be torn up in bankruptcy.

In any case, workers are likely to lose their accrued vacation, and those who work at unsold locations could soon be out of jobs. What’s more, the grocery-store market could ironically become more concentrated—the very outcomes that the California legislature and FTC were trying to prevent with their interventions.

Ms. Finley is an editorial writer for the Journal.",2,http://www.wsj.com/articles/a-supermarket-chain-shelved-by-regulators-1447891351
111,Finley,Allysia,wsj,"In the tradition of the Obama administration’s pro-union shenanigans with the National Labor Relations Board, California’s Agricultural Labor Relations Board (ALRB) has teamed up with the United Farm Workers union to shake down workers at the state’s largest tree-fruit grower. Gerawan Farming, a third-generation family farm in Fresno, is trying to fend off the attack.

On Sept. 17, ALRB administrative-law judge Mark Soble issued a long-awaited decision on whether to count the Gerawan workers’ ballots cast in 2013 to decertify the UFW. Given the ALRB’s pro-union bias, Mr. Soble’s decision to throw out the ballots, disenfranchising thousands of workers, wasn’t surprising. Unlike other California agencies, the ALRB employs in-house administrative-law judges to arbitrate complaints. Still, both management and workers at Gerawan Farming were disappointed.

“To destroy ballots after the majority of employees asked for an election is wrong and undemocratic,” said Dan Gerawan, co-owner of Gerawan Farming in a written statement. “Thousands of our employees were told by the ALRB they had the right to vote as they wanted. To now say their votes won’t be counted is wrong and disrespectful to workers and their right of free choice.”

The roots of this story go back to 1990 when the UFW won a close election to organize Gerawan workers. After a single bargaining session, which failed to result in a labor agreement, the union abandoned the farm. In October 2012 the UFW resurfaced, demanding a contract that would require workers to pay 3% of their wages in union dues (between $600 and $1,000 a year). “Their message to our employees was you’re going to accept us or else,” Mr. Gerawan told me recently.

Most of Gerawan’s workforce has turned over since the early 1990s, and current employees didn’t welcome the union’s taking a bite out of their pay. The family-owned business pays grape pickers an average of $16.27, among the highest wages in the industry, and offers benefits that include parochial-school tuition for workers’ children.",2,http://www.wsj.com/articles/planting-a-pro-union-ruling-down-on-the-farm-1443827292
112,Finley,Allysia,wsj,"Anaheim, Calif.

When most people think of this quintessential California suburb, the Angels baseball team or Disneyland probably comes to mind. But a five-minute drive from the “happiest place on earth” takes you to Palm Lane Elementary, ground zero in a fight between teachers unions and parents who are trying to fix California’s broken public schools. The conflict—as so often in American education—boils down to unionized teachers trying to stop minority children from attending charter schools.

Ninety percent of Palm Lane students come from low-income families. About 85% are Latino, and more than half aren’t native English speakers. Palm Lane has been on the California Education Department’s list of underperforming schools since 2003. In 2013 a mere 38% of students scored proficient or better in English on state tests. And Palm Lane is hardly an exception in the area: Four other elementary schools in Anaheim rank even lower on the state’s Academic Performance Index.

But Alfonso Flores is leading a grass-roots insurgency against the union-controlled regime at Palm Lane. The former teacher and father of four kids who attend public schools in Hesperia has used the state’s “parent trigger” law, passed in 2010, to force changes at a half-dozen schools in California. The law stipulates that if a majority of parents at a struggling school sign a petition, they can compel changes in school management or personnel. Sometimes, the parents contract with a charter-school operator. In one case, they hired a new principal. Parents have also used the law as a negotiating tool to force the district to make improvements like adding more staff.

As the new school year was getting started, Mr. Flores sat down with me in the park next to Park Lane that has served as a meeting place and training ground for parents in the trigger campaign. The 45-year-old decorated Gulf War veteran has plenty of stories to tell about doing battle with teachers unions that bring heavy artillery to every fight.",2,http://www.wsj.com/articles/the-education-gangs-of-los-angeles-1442012768
113,Finley,Allysia,wsj,"Vilnius, Lithuania

Lithuanian workers last week began dismantling the last four Soviet statues standing in this Baltic state’s capital—which since the fall of the Soviet Union in 1991 has been transformed from a depressed East European backwater into a beacon of democracy and free markets.

The glorified monuments to Soviet students, workers, farmers and soldiers on Vilnius’s Green Bridge were erected in 1952 as homage to Communist Mother Russia. In calling for the statues’ removal, Mayor Remigijus Šimašius denounced the heroic depiction of the Soviet system as “big lies.”

Lithuania long ago vigorously repudiated communism. Removing these few remaining Soviet relics now signals the nation’s determination not to be cowed by an imperialist Russia that poses a threat to European democracies.

The apprehensions shared by many Lithuanians stem not just from Vladimir Putin’s incursions in Georgia and Ukraine, but from the country’s long history of Russian aggression and domination. In 1795, the Russian Empire seized most of Lithuania, which became independent again only in 1918. In 1940, the Soviets occupied Lithuania, followed by the Nazis and, in mid-1944, the Soviets again.",2,http://www.wsj.com/articles/living-on-the-edge-of-putins-menace-1437950124
114,Finley,Allysia,wsj,"For most American families, the ritual summertime road trip is a lot cheaper this year thanks to plunging gas prices, propelled in part by the U.S. shale-oil boom. The average gas price nationally has dropped by nearly 25% to $2.76 a gallon over the past 12 months.

California is another story. While gasoline in the Golden State is averaging $3.88 a gallon, the average price in the Los Angeles market shot up 65 cents this week to $4.30 a gallon, about 20 cents higher than a year ago. Gas prices surpassed $5 per gallon at some stations, hitting $5.49 in downtown L.A., according to GasBuddy.com.

As usual, purported consumer activists are blaming collusion among putatively monopolistic oil companies. The real culprit is anti-carbon regulation promoted by a cartel of green activists and liberal politicians that is aimed at raising energy costs to discourage consumption. Sticker shock at the pump, like water rationing and high electric rates, is the price Californians must pay for their environmental virtue.

For most of the 1980s and ’90s, Californians paid roughly the national average, according to U.S. Energy Information Administration data. Since 1999—the year Democrat Gray Davis assumed the governorship following 16 years of Republican leadership—California gas prices have sizably surpassed the national average and most of the lower 48 states, principally due to more stringent fuel regulations. California gas taxes are also about 12 cents higher than the national average.

In 1999, Mr. Davis’s Air Resources Board banned the fuel additive MTBE—a smog-reducing oxygenate that in low quantities has been detected in groundwater. It also adopted cleaner “reformulated” fuel standards that raised production costs. A tiramisu of other environmental mandates have been layered into the state’s fuel standards.",2,http://www.wsj.com/articles/sky-high-california-gas-prices-have-a-green-additive-1437174504
115,Finley,Allysia,wsj,"Israel has made the desert bloom, but the task hasn’t always been an easy one. For decades, the country suffered chronic water shortages brought on by intermittent droughts amid rapid population growth—a problem only partly ameliorated by aggressive water pricing and conservation. In 2009, after five consecutive dry winters, the government water authority restricted outdoor gardening and agricultural irrigation.

By the end of this year, Israel will have completed three massive desalination plants in Ashdod, Hadera and Sorek that combined are capable of producing 100 billion gallons of potable water each year from the sea. More such projects are in the works. Next year desalination will provide about half of Israel’s water—not including the roughly 80% of recycled wastewater that goes mainly to agriculture—up from zero in 2004 and about 10% in 2009. The drought ended in 2012, and Israel doesn’t need to worry much about the next one. In a mere five years, desalination has turned a scarce resource into a commodity that may soon be exportable.

On the far side of the world, in another state often portrayed as a promised land of milk and honey, Californians are suffering perhaps the worst drought in a millennium. Desalination to the rescue? Carlos Riva, the CEO of Boston-based Poseidon Water, hopes so. But the same political and regulatory forces that have already exacerbated the state’s water shortage are standing in the way. Mr. Riva’s diplomatic way of putting it: “Water is a simple molecule, but a complex commodity.”

Most of the bureaucratic effort in California is going into cutting consumption. The U.S. Bureau of Reclamation has turned off the spigot of water trickling from the Sierra Nevadas to farmers in the Central Valley. Gov. Jerry Brown last month ordered urban water agencies to cut usage by 6% to 36% (based on per capita consumption) and threatened $10,000 fines against noncompliant residents and businesses. All this while the untapped Pacific Ocean glitters nearby.

Desalination technology that is “mainstream outside the U.S.,” Mr. Riva says, is proving exasperatingly difficult to bring to thirsty California.",2,http://www.wsj.com/articles/slaking-californias-thirstif-politics-allows-1431729692
116,Finley,Allysia,wsj,"Naturalist John Muir, who founded the Sierra Club in 1892, helped spawn one of the most formidable forces in U.S. politics—but he couldn’t save Yosemite’s Hetch Hetchy Valley.

“Monopolizing San Francisco capitalists,” Mr. Muir wrote in a 1908 Sierra Club Bulletin, are “trying with a lot of sinful ingenuity to get the Government’s permission to dam and destroy the Hetch Hetchy Valley for a reservoir, simply that comparatively private gain may be made out of universal public loss.”

In 1913, the Democratic Congress passed and President Woodrow Wilson signed the Raker Act, authorizing San Francisco to build dams, powerhouses and pipelines to shuttle water and hydropower from Yosemite to the Bay Area. Contemplating the valley that would soon be a lake, Mr. Muir lamented: “The destruction of the charming groves and gardens, the finest in all California, goes to my heart.”

A century later, environmentalists have revived Mr. Muir’s crusade amid perhaps the most severe drought in over a millennium. Last month, a group of environmental activists organized under the sobriquet Restore Hetch Hetchy sued in state court to raze the O’Shaughnessy Dam and drain the reservoir, which now supplies water and power to 2.6 million Bay Area residents. If successful, the lawsuit would create a severe water shortage in the Bay Area, which has been among the areas least affected by the drought in the West. The lawsuit, a new front in a decades-long internecine battle between San Francisco grandees and environmentalists, is exposing some peculiar contradictions of liberal politics.

According to the lawsuit, the Hetch Hetchy project violates the California constitution’s prohibition of “waste or unreasonable use” of water resources, which must be put to “beneficial use thereof in the interest of the people and for the public welfare.”",2,http://www.wsj.com/articles/hetch-hetchy-makes-san-franciscans-a-touch-tetchy-1431124589
117,Finley,Allysia,wsj,"Tom—First off, delete this message after reading. We’ve got enough problems without you adding to them. That hack right-wing writer Peter Schweizer just put out a book, “Clinton Cash,” on us, so we appreciate you taking the tabloid spotlight for a bit.

Second, terrific job responding to all those ankle-biting reporters in January about the deflated pigskins you used during the Patriot’s AFC championship game against the Colts: “I didn’t alter the ball in any way.” Of course, you didn’t. Your ball boys did. That’s what flunkies are for: Doing things you don’t want to get caught doing and then taking the fall.

When asked if you had cheated, you replied honestly: “I don’t believe so. I feel like I’ve always played within the rules. I would never do anything to break the rules.” We added the italics. In admiration. We couldn’t have obfuscated any better. Of course, you don’t believe you did anything wrong. And neither do we.

Also, nice job stonewalling Ted Wells, the NFL’s special investigator, by refusing to hand over your texts and emails. (We can tell you stories about special prosecutors that’ll pin your ears back.) FYI, you should delete those files asap since Congress might decide to pile on and launch its own investigation. Republicans never met a rabbit hole they didn’t want to dive into. Then declare that you only deleted personal correspondence like notes between you and Gisele—no one, not even nosy Republicans or sleazy reporters, has the right to read the correspondence between a husband and wife. Even if it comes to, like, 30,000 emails.

If asked about those autographed footballs and game-worn jerseys that you slipped to the ball boys, claim that they were really gifts that were intended to be auctioned off for fill-in-the-blank charity. We know that Gisele is already checking off the do-gooder box by serving as the “Goodwill Ambassador for the United Nations Environment Programme,” but now also might be a good time for you two to set up a putatively philanthropic foundation. You’re making millions, but you still gotta pay the bills.",2,http://www.wsj.com/articles/what-bill-and-hillary-could-tell-tom-brady-1431040303
